Longitude,Latitude,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL,PHAS_DESIGNATION,HA_LOW_RENT_SIZE_CATEGORY,SECTION8_UNITS_CNT,HA_SECTION_8_SIZE_CATEGORY,HA_COMBINED_SIZE_CATEGORY,HA_FYE,HA_PROGRAM_TYPE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,PH_OCCUPIED,SECTION8_OCCUPIED,TOTAL_OCCUPIED,PCT_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,NUMBER_REPORTED,PCT_REPORTED,OPFUND_AMNT,OPFUND_AMNT_PREV_YR,CAPFUND_AMNT,CAPFUND_AMNT_PREV_YR,ROSS_AMNT,FSS_AMNT,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX
-95.594451,40.065743,1737,NE095,Falls City Housing Authority,4022454204,4022456126,fallscityha@sentco.net,4022454204,,fallscityha@sentco.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Jun,Low-Rent,90,81,82,68,0,68,83.94999695,9,81,68,100,70652,78133,85220,82391,0,0,191,183,21,43.68999863,12.61999989,100,13830,31,Richardson,147,968600,1,1172
-95.580772,41.001906,1544,IA009,Malvern Low Rent Housing Agency,7126248561,7126248561,kjohnson@forestparkmanor.com,7122463213,7122464711,kjohnson@forestparkmanor.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Low-Rent,20,20,20,17,0,17,85,1,20,17,100,10683,13326,17870,16296,0,0,140,145,0,55.56000137,22.21999931,100,17856,19,Mills,129,40100,4,4044
-95.580033,31.625159,3516,TX488,Anderson County Housing Authority,9037645696,9037645699,ach1972@windstream.net,9037645696,9037645699,ach1972@windstream.net,,,393,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Section 8,0,0,0,0,232,232,59.02999878,0,393,229,98.70999908,0,0,0,0,0,0,449,428,188,15.25,21.35000038,100,11052,48,Anderson,1,951000,5,5010
-95.572889,30.733942,2873,TX461,Housing Authority of Walker County,9362913306,9362912396,mbharrelson@sbcglobal.net,9362913306,9362912396,mbharrelson@sbcglobal.net,,,251,MEDIUM LOW (100-299),MEDIUM LOW (100-299),30-Jun,Section 8,0,0,0,0,246,246,98,0,251,261,100,0,0,0,0,0,0,465,438,217,20.84000015,13.38000011,99.23000336,11904,48,Walker,471,790500,2,2034
-95.567172,39.826807,2059,KS168,"NEK-CAP, Inc.",7857422222,7857422381,kristym@nekcap.org,7857422222,7857422381,kmorey@nekcap.org,,,177,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Mar,Section 8,0,0,0,0,143,143,80.79000092,0,177,143,100,0,0,0,0,0,0,327,381,103,17.64999962,25,100,11652,20,Brown,13,480700,1,1071
-95.566352,34.839031,3567,OK072,Housing Authority of the City of Hartshorne,9182973270,9182973398,haileyhart6872@outlook.com,9182973270,,haileyhart6872@outlook.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,44,44,44,36,0,36,81.81999969,6,44,36,100,83164,81424,43452,42704,0,0,293,304,19,14.06000042,15.63000011,97.22000122,10149,40,Pittsburg,121,486700,4,4094
-95.559499,37.26761,1819,KS155,Cherryvale Housing Authority,6203363939,6203362447,cherryha@sbcglobal.net,6203363939,8663361331,dejewett@sbcglobal.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Low-Rent,24,23,24,23,0,23,100,0,23,23,100,33158,35735,27603,26437,0,0,220,236,0,76,20,91.30000305,11080,20,Montgomery,125,950200,1,1084
-95.542534,30.73175,3107,TX406,Housing Authority of the City of Huntsville,9362940277,9362949813,dewanaharding@yahoo.com,9362940277,9362949813,dewanaharding@yahoo.com,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),30-Sep,Low-Rent,100,100,100,94,0,94,94,3,100,94,100,136825,150383,130266,117724,0,0,237,243,129,11.89000034,11.06999969,94.68000031,14407,48,Walker,471,790600,1,1012
-95.52981,39.670914,1692,KS011,Horton Housing Authority,7854863615,7854863939,hortonhousing@hotmail.com,7854863615,7854863939,hortonhousing@hotmail.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Mar,Low-Rent,65,63,65,63,0,63,100,0,63,62,98.41999817,94031,112625,70501,63185,0,0,218,233,17,50.56000137,15.72999954,98.38999939,10818,20,Brown,13,480800,4,4044
-95.500433,34.007795,3134,OK044,Housing Authority of the City of Hugo,5803263348,5803263484,"d_galyon@hugo.com				",5803263348,5803174298,d_galyon@hugoha.com,Standard Performer,MEDIUM LOW (100-299),178,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Dec,Combined,226,224,226,195,94,289,71.88999939,27,402,289,100,486348,606448,266348,253253,0,0,398,407,238,11.93999958,14.01000023,98.62000275,9312,40,Choctaw,23,967100,4,4024
-95.499058,32.66186,3214,TX060,Housing Authority of the City of Mineola,9035693519,9035691683,mineolapha@suddenlinkmail.com,9035693519,9035691683,mineolapha@suddenlinkmail.com,Standard Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Dec,Low-Rent,60,60,60,57,0,57,95,3,60,57,100,44908,54830,78144,72839,0,0,180,187,34,20.95000076,15.23999977,91.23000336,16224,48,Wood,499,950800,5,5026
-95.484813,29.739875,3105,TX005,Houston Housing Authority,7132600500,7132600812,president@housingforhouston.com,7132600522,7132600805,tgunsolley@housingforhouston.com,Standard Performer,"LARGE (1,000-4,999)",17563,"EXTRA LARGE (5,000+)","EXTRA LARGE (5,000+)",31-Dec,Combined,3521,3518,3326,3267,17682,20950,100,53,20565,21184,100,11412880,11361390,4766806,5002001,0,0,726,693,25641,8.56999969,16.04000092,99.26999664,10620,48,Harris,201,431302,1,1004
-95.482681,31.487237,3886,TX295,Housing Authority of the City of Grapeland,9366874767,9366872099,gha@txcom.net,9366874767,9366872099,gha@txcom.net,Standard Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,60,60,60,60,0,60,100,0,60,60,100,84200,103226,68380,66679,0,0,212,236,39,19.12999916,21.73999977,98.33000183,10902,48,Houston,225,950100,3,3101
-95.476648,40.722012,1403,IA010,Low Rent Housing Agency Of Farragut,7123858113,7123858113,admanor@westianet.net,7123858113,7123858113,admanor@westianet.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,20,20,20,19,0,19,95,1,20,19,100,21113,23380,19386,18649,0,0,178,184,0,69.56999969,17.38999939,94.73999786,15324,19,Fremont,71,970100,2,2102
-95.474399,33.0623,3503,TX287,Housing Authority of Como,9034883090,9034883029,comoha@suddenlinkmail.com,9034883090,9034883029,comoha@suddenlinkmail.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,16,16,16,16,0,16,100,0,16,16,100,26437,27123,16750,16324,0,0,225,226,8,37.04000092,14.81000042,100,12354,48,Hopkins,223,950700,3,3032
-95.464439,30.323354,3106,TX560,Housing Authority of Montgomery County,9365394984,9365394758,dp_mcha@consolidated.net,9365394984,9365394758,dp_mcha@consolidated.net,,,375,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,347,347,92.52999878,0,375,361,100,0,0,0,0,0,0,707,760,369,11.31000042,16.79000092,96.94999695,12633,48,Montgomery,339,693500,4,4002
-95.462897,39.338713,2037,KS056,Valley Falls Housing Authority,7859453245,7859456269,paulheinenassoc@gmail.com,7859453245,7859456269,paulheinenassoc@gmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,24,24,24,23,0,23,95.83000183,1,24,23,100,0,0,25050,22874,0,0,91,79,0,68,20,100,11040,20,Jefferson,87,20200,1,1037
-95.457689,31.316403,3219,TX222,Housing Authority of Crockett,9365442057,9365448573,admin@crockettha.com,9365442057,9365448573,kelleys@crockettha.com,Standard Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Mar,Low-Rent,280,280,280,270,0,270,96.43000031,7,280,270,100,509217,794173,332701,324461,0,0,260,343,228,8.5,14.97000027,97.77999878,8820,48,Houston,225,950400,1,1019
-95.452263,37.672903,1764,KS062,Chanute Housing Authority,6204317320,6204311231,terrio@chapublic.com,6204317320,6204311231,terrio@chapublic.com,Standard Performer,MEDIUM LOW (100-299),25,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Dec,Combined,139,137,139,129,19,148,91.36000061,8,162,148,100,234428,288454,141463,135405,0,0,277,308,75,17.54999924,22.04000092,99.31999969,9036,20,Neosho,133,951900,2,2022
-95.443678,46.321782,1611,MN083,"HRA OF HENNING, MINNESOTA",2185832781,2185482781,hraofhenning@gmail.com,2187709335,,hraofhenning@gmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,20,20,20,18,0,18,90,2,20,18,100,46177,51808,22004,18855,0,0,316,310,1,47.36999893,15.78999996,100,16350,27,Otter Tail,111,961300,2,2063
-95.435708,37.808345,1858,KS061,Humboldt Housing Authority,6204732391,6204733066,hha@hha.kscoxmail.com,6204732391,6204733066,hha@hha.kscoxmail.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,50,50,50,50,0,50,100,0,50,50,100,110303,119201,54464,52204,0,0,275,292,18,38.66999817,21.32999992,100,15534,20,Allen,1,953000,4,4025
-95.41536,29.173733,3599,TX484,"Brazoria County Housing Authority, TX",9798641427,9798641089,nancyf@brazoria-county.com,9798641860,9798641089,nancyf@brazoria-county.com,,,586,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Sep,Section 8,0,0,0,0,561,561,95.73000336,0,586,587,100,0,0,0,0,0,0,645,546,514,16.67000008,19.13999939,100,11460,48,Brazoria,39,662400,2,2012
-95.414456,29.674441,3104,TX441,Harris County Housing Authority,7135782100,7136694594,horace.allison@hchatexas.org,7135782100,7136694594,horace.allison@hchatexas.org,,,4586,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Mar,Section 8,0,0,0,0,4566,4566,99.73000336,0,4578,4927,100,0,0,0,0,0,0,873,842,6580,7.25,15.15999985,97.84999847,11293,48,Harris,201,334100,2,2109
-95.405297,37.923947,1567,KS049,Iola Housing Authority,6203655143,6203652406,townhousewest@haiola.kscoxmail.com,6203655143,6203652406,townhousewest@haiola.kscoxmail.com,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Mar,Low-Rent,165,158,161,133,0,133,84.18000031,14,158,132,99.25,238524,278502,202765,193965,0,0,276,283,112,10.28999996,19.85000038,98.48000336,9060,20,Allen,1,952900,1,1011
-95.398299,47.526875,1636,MN047,"HRA of BAGLEY, MINNESOTA",2186946548,2186946577,hrals@midconetwork.com,2184444522,2184444521,hrals@midconetwork.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,35,35,35,33,0,33,94.29000092,2,35,33,100,25090,34595,36086,33396,0,0,154,189,0,85.29000092,14.71000004,96.97000122,14629,27,Clearwater,29,100,1,1144
-95.391179,33.662425,3372,TX539,Housing Authority of Blossom,9039826414,9039826213,blossomtxha@gmail.com,9039826414,9039826213,blossomtxha@gmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,20,20,20,20,0,20,100,0,20,20,100,21896,22675,21504,20960,0,0,181,191,0,65.22000122,30.43000031,100,14922,48,Lamar,277,300,2,2047
-95.38137,45.645929,3129,MN056,"HRA of GLENWOOD, MINNESOTA",3206343655,3206344076,glnwdhra@gmail.com,3206343655,,glnwdhra@gmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,30,30,30,29,0,29,96.66999817,1,30,29,100,33784,48991,27529,26971,0,0,176,211,0,59.38000107,34.38000107,96.55000305,11617,27,Pope,121,970400,3,3006
-95.378963,45.883559,3056,MN035,"HRA of ALEXANDRIA, MINNESOTA",3207621311,3207628115,jeff@alexandriahra.com,3207621311,3207628115,jeff@alexandriahra.com,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Dec,Low-Rent,130,130,130,128,0,128,98.45999908,2,130,128,100,201013,238905,134009,131990,0,0,218,245,31,20,35.75999832,100,10659,27,Douglas,41,450701,3,3045
-95.377236,40.442572,1436,MO032,Tarkio Housing Authority,6607364212,6607365700,thamo32@tarkio.net,6607364212,6607364627,thamo32@tarkio.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,40,37,37,35,0,35,94.59999847,2,37,35,100,51199,55049,38678,37413,0,0,214,241,8,17.38999939,19.56999969,100,12384,29,Atchison,5,950100,3,3040
-95.373857,40.759275,1655,IA019,Shenandoah Low Rent Housing Agency,7122463213,7122464711,kjohnson@forestparkmanor.com,7122463213,7122464711,kjohnson@forestparkmanor.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Jun,Low-Rent,79,78,79,75,0,75,96.16000366,3,78,72,96,83281,98248,590138,64467,0,0,748,176,0,63.15999985,27.62999916,97.22000122,13204,19,Page,145,490300,2,2044
-95.322596,33.527395,3523,TX117,Housing Authority of Deport,9036522744,9036522404,deporthousing@windstream.net,9036522744,9036522404,deporthousing@windstream.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,46,45,46,42,0,42,93.33999634,3,45,42,100,58903,70087,48323,47099,0,0,213,227,9,47.45999908,8.47000027,95.23999786,12156,48,Lamar,277,300,4,4031
-95.311383,48.906501,1435,MN061,"HRA OF WARROAD, MINNESOTA",2183861337,,whra@mncable.net,2183861337,,whra@mncable.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Low-Rent,20,20,20,20,0,20,100,0,20,20,100,17983,26512,19690,19313,0,0,157,191,1,47.61999893,9.52000046,95,17292,27,Roseau,135,970100,2,2061
-95.310298,32.359332,3445,TX456,Tyler Housing Agency,9035311303,9035311333,cporter@tylertexas.com,,,,,,1006,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Sep,Section 8,0,0,0,0,963,963,95.72000122,0,1006,1023,100,0,0,0,0,0,0,722,660,1163,8.46000004,18.06999969,97.94999695,10860,48,Smith,423,202,2,2044
-95.304585,40.829542,1384,IA025,Essex Low Rent Housing Agency,7123793510,7122464711,southviewvill@heartland.net,7123793510,,southviewvill@heartland.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,16,15,15,15,0,15,100,0,15,15,100,15310,12680,13898,12396,0,0,162,149,2,38.88999939,22.21999931,93.33000183,14088,19,Page,145,490100,4,4080
-95.302297,34.917013,3585,OK029,Housing Authority of the City of Wilburton,9184652134,9184655337,ok029@sbcglobal.net,9184652134,9184655337,ok029@sbcglobal.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,36,36,36,32,0,32,88.88999939,4,36,32,100,54728,64617,39895,39263,0,0,246,247,15,25,13.46000004,96.87999725,11246,40,Latimer,77,87200,4,4067
-95.284785,32.950522,2413,TX288,Housing Authority of Winnsboro,9033426977,9033426681,winha@suddenlinkmail.com,9033426977,9033426681,winha@suddenlinkmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,44,44,44,43,0,43,97.73000336,1,44,41,95.34999847,68886,77602,48351,45103,0,0,227,238,13,26.14999962,29.22999954,95.12000275,11484,48,Wood,499,950200,2,2027
-95.277244,38.59654,1839,KS159,LYON COUNTY/ECKAN HOUSING AUTHORITY,7852427453,7852293103,phouchin@eckan.org,7852427453,7852293103,phouchin@eckan.org,,,499,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,265,265,53.11000061,0,499,268,100,0,0,0,0,0,0,515,471,179,16.5,23.18000031,99.62999725,10668,20,Franklin,59,954300,3,3021
-95.267686,33.666248,3524,TX250,Housing Authority of Detroit,9036742185,9036742260,detroithousingauthority@windstream.net,9036742185,9036742260,detroithousingauthority@windstream.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,36,36,36,35,0,35,97.22000122,1,36,35,100,75348,86531,38981,37991,0,0,272,335,12,32.72999954,12.72999954,97.13999939,11304,48,Red River,387,950700,3,3050
-95.264168,37.33884,1821,KS044,Parsons Housing Authority,6204217040,6204217042,kmadden@parsonsks.com,6204217040,6204217042,whitney@parsonsks.com,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Dec,Low-Rent,130,120,121,106,0,106,88.33000183,13,120,106,100,185683,223810,129257,133440,0,0,248,281,58,12.09000015,20.32999992,99.05999756,12767,20,Labette,99,950200,2,2076
-95.260653,31.947425,3258,TX516,Jacksonville Housing Authority,9035867585,9035867554,directorjha@suddenlinkmail.com,9035867585,9035867554,directorjha@suddenlinkmail.com,,,207,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,142,142,68.59999847,0,207,137,96.48000336,0,0,0,0,0,0,465,477,143,12.53999996,14.92000008,100,10140,48,Cherokee,73,950600,4,4037
-95.24352,35.796287,3108,OK118,Housing Authority of the Town of Fort Gibson,9184782051,9184783247,ok118@sbcglobal.net,9184782051,9184783247,ok118@sbcglobal.net,High Performer,SMALL (50-99),44,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Dec,Combined,64,64,64,64,28,92,85.19000244,0,108,92,100,97419,104803,78006,70414,0,0,325,350,50,25.95000076,22.14999962,100,10368,40,Muskogee,101,1400,3,3036
-95.234992,40.132597,2430,MO033,Mound City Housing Authority,6604423832,6604425512,moundcityhousing@squawcreek.net,6604423832,,moundcityhousing@squawcreek.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,50,44,44,42,0,42,95.45999908,1,44,42,100,60108,65115,44478,43965,0,0,208,246,13,47.61999893,4.76000023,90.48000336,15618,29,Holt,87,960200,2,2090
-95.223508,41.02038,1375,IA044,Low Rent Housing Agency Of Red Oak,7126234558,7126236012,aaredoak@msn.com,7126234558,7126236012,aaredoak@msn.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,50,50,50,49,0,49,98,1,50,49,100,26363,32736,51763,47414,0,0,133,145,0,80.76999664,17.30999947,95.91999817,14000,19,Montgomery,137,960300,1,1019
-95.223303,38.954165,1836,KS053,Lawrence/Douglas County Housing Authority,7858428110,7858429596,housing@ldcha.org,7858428110,7858429596,soury@ldcha.org,,MEDIUM HIGH (300-999),777,MEDIUM HIGH (300-999),"LARGE (1,000-4,999)",31-Dec,Combined,369,363,369,354,755,1109,97.27999878,9,1140,1099,99.09999847,684921,709400,536792,517322,0,0,301,378,850,16.20999908,19.5,91.54000092,13703,20,Douglas,45,200,5,5001
-95.222157,33.177207,2402,TX337,Housing Authority of Mount Vernon,9035374452,9035372272,mvha@mt-vernon.com,9035374452,9035372272,mvha@mt-vernon.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,57,57,57,56,0,56,98.23999786,0,57,56,100,108310,115814,66753,65064,0,0,261,269,51,16.23999977,12.81999969,98.20999908,9606,48,Franklin,159,950200,1,1069
-95.209296,33.468683,3460,TX138,Housing Authority of Bogata,9036325574,9036325249,bpha@valornet.com,9036325574,9036325249,bpha@valornet.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,41,41,41,36,0,36,87.80999756,4,41,35,97.22000122,63093,75671,41871,37819,0,0,243,243,6,44.68000031,2.13000011,94.29000092,14400,48,Red River,387,950600,3,3022
-95.196961,29.694303,3598,TX440,City of Pasadena Housing Assistance Program,7134755544,7139207941,mquijano@ci.pasadena.tx.us,7134755545,7139207941,housing@ci.pasadena.tx.us,,,1087,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Sep,Section 8,0,0,0,0,1049,1049,96.51000214,0,1087,1066,100,0,0,0,0,0,0,665,576,1218,11.84000015,15.11999989,97.47000122,10082,48,Harris,201,323000,1,1017
-95.159552,31.795586,3215,TX372,Rusk Housing Authority,9036834488,9036832032,director@ruskhousing.net,9036834488,9036832032,director@ruskhousing.net,,,175,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,154,154,88,0,175,152,98.69999695,0,0,0,0,0,0,545,529,189,10.56999969,17.62000084,100,12329,48,Cherokee,73,950900,3,3010
-95.147247,43.157793,3015,IA129,Northwest Iowa Regional Housing Authority,7122627460,7122628299,nwirha@ncn.net,7122627460,7122628299,lkoelder@ncn.net,,,529,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,484,484,91.5,0,529,460,95.04000092,0,0,0,0,0,0,429,400,312,19.65999985,18.59000015,99.77999878,10668,19,Clay,41,80200,5,5001
-95.147247,43.157793,3016,IA136,Siouxland Regional Housing Authority,7122627460,7122628299,lkoelder@ncn.net,7122627460,7122628299,lkoelder@ncn.net,,,353,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,258,258,73.08999634,0,353,257,99.61000061,0,0,0,0,0,0,359,353,169,17.94000053,21.44000053,100,10856,19,Clay,41,80200,5,5001
-95.134863,46.438998,3069,MN018,"HRA of WADENA, MINNESOTA",2186317723,2186317709,housing@wadenahra.com,2186317723,2186317709,dianne@wadenahra.com,High Performer,SMALL (50-99),74,SMALL (50-99),MEDIUM LOW (100-299),30-Jun,Combined,61,61,61,61,72,133,98.51999664,0,135,133,100,90061,105616,54579,53197,0,0,330,330,45,33.33000183,29.51000023,99.25,10152,27,Wadena,159,480300,3,3039
-95.125167,35.251822,2812,OK013,Housing Authority of the City of Stigler,9189672631,9189674132,stiglerha@sbcglobal.net,9189457402,,stiglerha@sbcglobal.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,36,36,36,35,0,35,97.22000122,1,36,35,100,59163,62614,40515,38081,0,0,237,233,17,30.64999962,9.68000031,97.13999939,10980,40,Haskell,61,279200,4,4069
-95.122025,39.56187,1834,KS017,Atchison Housing Authority,9133673323,9133676002,sherry@atchisonhousing.org,9133673323,9133676002,sherry@atchisonhousing.org,High Performer,MEDIUM LOW (100-299),133,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Mar,Combined,200,189,190,183,116,299,92.86000061,6,322,305,100,353422,373765,244165,224959,0,0,302,304,85,28.12000084,21.77000046,97.37999725,12952,20,Atchison,5,81900,1,1038
-95.120848,44.539567,3036,MN036,"HRA of REDWOOD FALLS, MINNESOTA",5076372221,5076373086,redwoodfallshra@gmail.com,5076374004,5076374003,pat@radc.org,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,60,55,52,12,0,12,23.53000069,39,51,12,100,197719,243425,49810,48908,0,0,1719,-4,0,69.23000336,15.38000011,100,12172,27,Redwood,127,750300,1,1035
-95.119781,44.540482,2983,MN161,RENVILLE COUNTY HRA,5076374004,5076374003,amanda@redwoodfalls.org,5076374004,5076374003,amanda@radc.org,Standard Performer,VERY SMALL (0-49),84,SMALL (50-99),MEDIUM LOW (100-299),31-Dec,Combined,25,25,25,24,72,96,88.06999969,1,109,95,98.95999908,46327,51619,29266,28788,0,0,374,364,70,11.72999954,24.02000046,98.94999695,11605,27,Redwood,127,750300,1,1036
-95.118786,43.866395,3081,MN080,"HRA OF WINDOM, MINNESOTA",5078311016,5078313970,winhra@windomnet.com,5078311016,5078313970,swmnhraed@gmail.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Mar,Low-Rent,91,88,88,87,0,87,98.86000061,0,88,87,100,91686,131208,86106,84478,0,0,170,207,1,35.15999985,21.97999954,98.84999847,13444,27,Cottonwood,33,270400,3,3037
-95.10281,32.58843,3164,TX356,Housing Authority of Big Sandy,9036364914,9036365724,bsha@cebridge.net,9033636914,9033635724,bsha2010@live.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,17,17,17,16,0,16,94.12000275,1,17,16,100,21161,22181,16702,16697,0,0,197,202,8,13.78999996,17.23999977,100,12906,48,Upshur,459,950500,2,2108
